Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team A - Player 3,Team B - Player 1,Team B - Player 2,Team B - Player 3
Pool Play,Contender 4.5+,Pool B,4,Single game,Deep Dive,The Cutlers,Deep Dive,21,11,,,,,Hayden Carlson,Maciah Aldrich,,Seth Cutler,Russell Cutler,
Pool Play,Contender 4.5+,Pool C,4,Single game,Renaissance,Cave Talk,Renaissance,21,16,,,,,Rohil Senapati,Brandon Tice,,Ryan Juenger,Alex Perkins,
Pool Play,Contender 4.5+,Pool C,4,Single game,Rotato Potato,IPausedMyGame2BeHere,Rotato Potato,21,17,,,,,Jonathan Saysamone,Charlie Freeman,,Gabe Gabrovsek,Thomas Metz`,
Pool Play,Contender 4.5+,Pool D,4,Single game,Bremner/Semke,Presidential,Bremner/Semke,21,17,,,,,Wyatt Semke,Chase Bremner,,Kevin Farrell,Ryan Lechner,
Pool Play,Contender 4.5+,Pool D,4,Single game,Brown Car,Sloppy sets,Sloppy sets,11,21,,,,,Tyler Brown,Carson Ledford,,Braden Eaton,Xander Bunn,
Pool Play,Contender 4.5+,Pool E,4,Single game,Bring out the whole ocean,Too Much Sandwich,Too Much Sandwich,21,23,,,,,Ian Lane,Declan Brown,,Sean Caufield,Joseph Motto,
Pool Play,Contender 4.5+,Pool E,4,Single game,Speedy Snails,Bert & Ernie,Bert & Ernie,12,21,,,,,Cameron Ohashi,Aman Khemka,,Robert Porter,Diego Ramirez,
Pool Play,Contender 4.5+,Pool F,4,Single game,Indecisive,CRO Jabba the Cut,CRO Jabba the Cut,14,21,,,,,DaRyan Hoover,Micah Wipf,,Trevor Fleming,vibhor dua,
Pool Play,Contender 4.5+,Pool F,4,Single game,Sons of Kenneth,Pulchritudinous Callipygians,Sons of Kenneth,24,22,,,,,Lance Martin,Drew Martin,,Collin Wickramaratna,Nate Kunz,
Pool Play,Contender 4.5+,Pool G,4,Single game,"Blind Squirrel ",Hamburger no meat,"Blind Squirrel ",21,10,,,,,Keith Fleischmann,Caleb Isbell,,Chris Hartings,Yanai Hamel-Sasson,
Pool Play,Contender 4.5+,Pool G,4,Single game,Brezra,Hit It And Quit It,Brezra,21,6,,,,,Brendan Muggeridge,Ezra Campanelli,,Eric Bartos,Jonathon Neel,
Pool Play,Contender 4.5+,Pool H,4,Single game,Green text messages,Zorbin,Green text messages,21,16,,,,,Andrew Felty,Nic Albornoz,,Korbin Thompson,Zach M,
Pool Play,Contender 4.5+,Pool H,4,Single game,Narayan/Pinsonneault,MaxRizz,Narayan/Pinsonneault,21,10,,,,,Macy Pinsonneault,Jacob Narayan,,Caleb Schilling,Josh Schilling,
Pool Play,Contender 4.5+,Pool H,4,Single game,Spike’s Hard Lemonade,Ball Busters,Spike’s Hard Lemonade,21,19,,,,,Tyler Bishop,Malachi Fruits,,Jacob Ford,Ryan Poeppelman,
Pool Play,Contender 4.5+,Pool A,5,Single game,Closed on Sundays,Land Dolphins,Closed on Sundays,21,18,,,,,Brooks Anderson,Ian Timan,,James Brock,Nathan Benjamin,
Pool Play,Contender 4.5+,Pool A,5,Single game,Textbook,Blondeberry Fwango,Blondeberry Fwango,19,21,,,,,Mike Hamilton,dan savage,,David Aschenbrenner,Matt Aschenbrenner,
Pool Play,Contender 4.5+,Pool B,5,Single game,What the flick?,Ballbarians,What the flick?,21,11,,,,,Joren Rudzitis,Taaron Rudzitis,,Brent Summers,Isaiah Hillman,
Pool Play,Contender 4.5+,Pool B,5,Single game,Martinumerable,Deep Dive,Deep Dive,16,21,,,,,Marty Merigold,Jason Inumerable,,Hayden Carlson,Maciah Aldrich,
Pool Play,Contender 4.5+,Pool C,5,Single game,1more,Renaissance,1more,21,16,,,,,Zak Kovatch,ty fields,,Rohil Senapati,Brandon Tice,
Pool Play,Contender 4.5+,Pool C,5,Single game,Cave Talk,Rotato Potato,Cave Talk,21,16,,,,,Ryan Juenger,Alex Perkins,,Jonathan Saysamone,Charlie Freeman,
Pool Play,Contender 4.5+,Pool D,5,Single game,Get Milked,Bremner/Semke,Bremner/Semke,19,21,,,,,Drew Banziger,Izayah Gibson,,Wyatt Semke,Chase Bremner,
Pool Play,Contender 4.5+,Pool D,5,Single game,Presidential,Brown Car,Presidential,21,13,,,,,Kevin Farrell,Ryan Lechner,,Tyler Brown,Carson Ledford,
Pool Play,Contender 4.5+,Pool E,5,Single game,Score check?,Bring out the whole ocean,Score check?,21,12,,,,,Noah Johnson,Luke Hale,,Ian Lane,Declan Brown,
Pool Play,Contender 4.5+,Pool E,5,Single game,Too Much Sandwich,Speedy Snails,Too Much Sandwich,21,10,,,,,Sean Caufield,Joseph Motto,,Cameron Ohashi,Aman Khemka,
Pool Play,Contender 4.5+,Pool F,5,Single game,Tornado Cuts,Indecisive,Tornado Cuts,21,8,,,,,Ethan Gabay,John Putney,,DaRyan Hoover,Micah Wipf,
Pool Play,Contender 4.5+,Pool F,5,Single game,CRO Jabba the Cut,Sons of Kenneth,Sons of Kenneth,18,21,,,,,Trevor Fleming,vibhor dua,,Lance Martin,Drew Martin,
Pool Play,Contender 4.5+,Pool G,5,Single game,TNT 🧨,"Blind Squirrel ",TNT 🧨,21,12,,,,,Zachary Troyer,Thomas Troyer,,Keith Fleischmann,Caleb Isbell,
Pool Play,Contender 4.5+,Pool G,5,Single game,Hamburger no meat,Brezra,Brezra,16,21,,,,,Chris Hartings,Yanai Hamel-Sasson,,Brendan Muggeridge,Ezra Campanelli,
Pool Play,Contender 4.5+,Pool H,5,Single game,Green text messages,Narayan/Pinsonneault,Narayan/Pinsonneault,18,21,,,,,Andrew Felty,Nic Albornoz,,Macy Pinsonneault,Jacob Narayan,
Pool Play,Contender 4.5+,Pool H,5,Single game,Zorbin,Ball Busters,Ball Busters,19,21,,,,,Korbin Thompson,Zach M,,Jacob Ford,Ryan Poeppelman,
Pool Play,Contender 4.5+,Pool H,5,Single game,MaxRizz,Spike’s Hard Lemonade,MaxRizz,22,20,,,,,Caleb Schilling,Josh Schilling,,Tyler Bishop,Malachi Fruits,
Bracket Play,Contender 4.5+,Bracket A - 11:45 START,Round of 32,Best of 3,Closed on Sundays,The Cutlers,Closed on Sundays,21,13,21,11,,,Brooks Anderson,Ian Timan,,Seth Cutler,Russell Cutler,
Bracket Play,Contender 4.5+,Bracket A - 11:45 START,Round of 32,Best of 3,Narayan/Pinsonneault,Ball Busters,Narayan/Pinsonneault,21,13,21,18,,,Macy Pinsonneault,Jacob Narayan,,Jacob Ford,Ryan Poeppelman,
Bracket Play,Contender 4.5+,Bracket A - 11:45 START,Round of 32,Best of 3,TNT 🧨,Hamburger no meat,TNT 🧨,21,16,21,16,,,Zachary Troyer,Thomas Troyer,,Chris Hartings,Yanai Hamel-Sasson,
Bracket Play,Contender 4.5+,Bracket A - 11:45 START,Round of 32,Best of 3,Bremner/Semke,Textbook,Bremner/Semke,21,12,21,16,,,Wyatt Semke,Chase Bremner,,Mike Hamilton,dan savage,
Bracket Play,Contender 4.5+,Bracket A - 11:45 START,Round of 32,Best of 3,Tornado Cuts,Pulchritudinous Callipygians,Tornado Cuts,21,18,21,19,,,Ethan Gabay,John Putney,,Collin Wickramaratna,Nate Kunz,
Bracket Play,Contender 4.5+,Bracket A - 11:45 START,Round of 32,Best of 3,1more,Zorbin,1more,21,17,22,20,,,Zak Kovatch,ty fields,,Korbin Thompson,Zach M,
Bracket Play,Contender 4.5+,Bracket A - 11:45 START,Round of 32,Best of 3,Green text messages,Blondeberry Fwango,Green text messages,21,15,21,16,,,Andrew Felty,Nic Albornoz,,David Aschenbrenner,Matt Aschenbrenner,
Bracket Play,Contender 4.5+,Bracket A - 11:45 START,Round of 32,Best of 3,Get Milked,Ballbarians,Get Milked,21,13,21,16,,,Drew Banziger,Izayah Gibson,,Brent Summers,Isaiah Hillman,
Bracket Play,Contender 4.5+,Bracket A - 11:45 START,Round of 32,Best of 3,Land Dolphins,Bring out the whole ocean,Land Dolphins,21,16,21,18,,,James Brock,Nathan Benjamin,,Ian Lane,Declan Brown,
Bracket Play,Contender 4.5+,Bracket A - 11:45 START,Round of 32,Best of 3,What the flick?,Rotato Potato,Rotato Potato,19,21,16,21,,,Joren Rudzitis,Taaron Rudzitis,,Jonathan Saysamone,Charlie Freeman,
Bracket Play,Contender 4.5+,Bracket A - 11:45 START,Round of 32,Best of 3,"Blind Squirrel ",Cave Talk,"Blind Squirrel ",1,0,1,0,,,Keith Fleischmann,Caleb Isbell,,Ryan Juenger,Alex Perkins,
Bracket Play,Contender 4.5+,Bracket A - 11:45 START,Round of 32,Best of 3,Bert & Ernie,Martinumerable,Bert & Ernie,21,18,21,19,,,Robert Porter,Diego Ramirez,,Marty Merigold,Jason Inumerable,
Bracket Play,Contender 4.5+,Bracket A - 11:45 START,Round of 32,Best of 3,Score check?,Presidential,Score check?,21,19,16,21,21,12,Noah Johnson,Luke Hale,,Kevin Farrell,Ryan Lechner,
Bracket Play,Contender 4.5+,Bracket A - 11:45 START,Round of 32,Best of 3,Sons of Kenneth,CRO Jabba the Cut,Sons of Kenneth,21,18,15,21,21,18,Lance Martin,Drew Martin,,Trevor Fleming,vibhor dua,
Bracket Play,Contender 4.5+,Bracket A - 11:45 START,Round of 32,Best of 3,Brezra,Too Much Sandwich,Too Much Sandwich,18,21,26,28,,,Brendan Muggeridge,Ezra Campanelli,,Sean Caufield,Joseph Motto,
Bracket Play,Contender 4.5+,Bracket A - 11:45 START,Round of 32,Best of 3,Deep Dive,Renaissance,Renaissance,19,21,19,21,,,Hayden Carlson,Maciah Aldrich,,Rohil Senapati,Brandon Tice,
Bracket Play,Contender 4.5+,Bracket A - 11:45 START,Round of 16,Best of 3,Closed on Sundays,Renaissance,Renaissance,18,21,16,21,,,Brooks Anderson,Ian Timan,,Rohil Senapati,Brandon Tice,
Bracket Play,Contender 4.5+,Bracket A - 11:45 START,Round of 16,Best of 3,Narayan/Pinsonneault,Too Much Sandwich,Narayan/Pinsonneault,21,9,17,21,21,17,Macy Pinsonneault,Jacob Narayan,,Sean Caufield,Joseph Motto,
Bracket Play,Contender 4.5+,Bracket A - 11:45 START,Round of 16,Best of 3,TNT 🧨,Sons of Kenneth,TNT 🧨,1,0,1,0,,,Zachary Troyer,Thomas Troyer,,Lance Martin,Drew Martin,
Bracket Play,Contender 4.5+,Bracket A - 11:45 START,Round of 16,Best of 3,Bremner/Semke,Score check?,Bremner/Semke,19,21,21,16,21,19,Wyatt Semke,Chase Bremner,,Noah Johnson,Luke Hale,
Bracket Play,Contender 4.5+,Bracket A - 11:45 START,Round of 16,Best of 3,Tornado Cuts,Bert & Ernie,Tornado Cuts,21,13,21,19,,,Ethan Gabay,John Putney,,Robert Porter,Diego Ramirez,
Bracket Play,Contender 4.5+,Bracket A - 11:45 START,Round of 16,Best of 3,1more,"Blind Squirrel ",1more,1,0,1,0,,,Zak Kovatch,ty fields,,Keith Fleischmann,Caleb Isbell,
Bracket Play,Contender 4.5+,Bracket A - 11:45 START,Round of 16,Best of 3,Green text messages,Rotato Potato,Green text messages,21,16,17,21,21,17,Andrew Felty,Nic Albornoz,,Jonathan Saysamone,Charlie Freeman,
Bracket Play,Contender 4.5+,Bracket A - 11:45 START,Round of 16,Best of 3,Get Milked,Land Dolphins,Get Milked,23,25,24,22,30,28,Drew Banziger,Izayah Gibson,,James Brock,Nathan Benjamin,
Bracket Play,Contender 4.5+,Bracket A - 11:45 START,P17: Round of 16,Best of 3,Deep Dive,The Cutlers,Deep Dive,21,15,1,0,1,0,Hayden Carlson,Maciah Aldrich,,Seth Cutler,Russell Cutler,
Bracket Play,Contender 4.5+,Bracket A - 11:45 START,P17: Round of 16,Best of 3,Brezra,Ball Busters,Ball Busters,15,21,-1,0,,,Brendan Muggeridge,Ezra Campanelli,,Jacob Ford,Ryan Poeppelman,
Bracket Play,Contender 4.5+,Bracket A - 11:45 START,P17: Round of 16,Best of 3,CRO Jabba the Cut,Hamburger no meat,CRO Jabba the Cut,,,1,0,1,0,Trevor Fleming,vibhor dua,,Chris Hartings,Yanai Hamel-Sasson,
Bracket Play,Contender 4.5+,Bracket A - 11:45 START,P17: Round of 16,Best of 3,Presidential,Textbook,Textbook,-2,0,-2,0,,,Kevin Farrell,Ryan Lechner,,Mike Hamilton,dan savage,
Bracket Play,Contender 4.5+,Bracket A - 11:45 START,P17: Round of 16,Best of 3,Martinumerable,Pulchritudinous Callipygians,Pulchritudinous Callipygians,13,21,13,21,,,Marty Merigold,Jason Inumerable,,Collin Wickramaratna,Nate Kunz,
Bracket Play,Contender 4.5+,Bracket A - 11:45 START,P17: Round of 16,Best of 3,Cave Talk,Zorbin,Cave Talk,0,-1,0,-1,,,Ryan Juenger,Alex Perkins,,Korbin Thompson,Zach M,
Bracket Play,Contender 4.5+,Bracket A - 11:45 START,P17: Round of 16,Best of 3,What the flick?,Blondeberry Fwango,Blondeberry Fwango,1,21,1,21,,,Joren Rudzitis,Taaron Rudzitis,,David Aschenbrenner,Matt Aschenbrenner,
Bracket Play,Contender 4.5+,Bracket A - 11:45 START,P17: Round of 16,Best of 3,Bring out the whole ocean,Ballbarians,Ballbarians,21,18,12,21,19,21,Ian Lane,Declan Brown,,Brent Summers,Isaiah Hillman,
Bracket Play,Contender 4.5+,Bracket A - 11:45 START,Quarter-final,Best of 3,Renaissance,Get Milked,Renaissance,21,13,21,19,,,Rohil Senapati,Brandon Tice,,Drew Banziger,Izayah Gibson,
Bracket Play,Contender 4.5+,Bracket A - 11:45 START,Quarter-final,Best of 3,Narayan/Pinsonneault,Green text messages,Narayan/Pinsonneault,21,16,21,16,,,Macy Pinsonneault,Jacob Narayan,,Andrew Felty,Nic Albornoz,
Bracket Play,Contender 4.5+,Bracket A - 11:45 START,Quarter-final,Best of 3,TNT 🧨,1more,1more,17,21,17,21,,,Zachary Troyer,Thomas Troyer,,Zak Kovatch,ty fields,
Bracket Play,Contender 4.5+,Bracket A - 11:45 START,Quarter-final,Best of 3,Bremner/Semke,Tornado Cuts,Bremner/Semke,16,21,28,26,21,19,Wyatt Semke,Chase Bremner,,Ethan Gabay,John Putney,
Bracket Play,Contender 4.5+,Bracket A - 11:45 START,P17: Quarter-final,Best of 3,Deep Dive,Ballbarians,Deep Dive,21,19,1,0,1,0,Hayden Carlson,Maciah Aldrich,,Brent Summers,Isaiah Hillman,
Bracket Play,Contender 4.5+,Bracket A - 11:45 START,P17: Quarter-final,Best of 3,Ball Busters,Blondeberry Fwango,Ball Busters,21,19,21,1,,,Jacob Ford,Ryan Poeppelman,,David Aschenbrenner,Matt Aschenbrenner,
Bracket Play,Contender 4.5+,Bracket A - 11:45 START,P17: Quarter-final,Best of 3,CRO Jabba the Cut,Cave Talk,CRO Jabba the Cut,,,1,0,1,0,Trevor Fleming,vibhor dua,,Ryan Juenger,Alex Perkins,
Bracket Play,Contender 4.5+,Bracket A - 11:45 START,P17: Quarter-final,Best of 3,Textbook,Pulchritudinous Callipygians,Textbook,0,-1,-1,0,21,17,Mike Hamilton,dan savage,,Collin Wickramaratna,Nate Kunz,
Bracket Play,Contender 4.5+,Bracket A - 11:45 START,Semi-final,Best of 3,Renaissance,Bremner/Semke,Renaissance,21,18,21,16,,,Rohil Senapati,Brandon Tice,,Wyatt Semke,Chase Bremner,
Bracket Play,Contender 4.5+,Bracket A - 11:45 START,Semi-final,Best of 3,Narayan/Pinsonneault,1more,Narayan/Pinsonneault,15,6,0,-1,,,Macy Pinsonneault,Jacob Narayan,,Zak Kovatch,ty fields,
Bracket Play,Contender 4.5+,Bracket A - 11:45 START,P5: Semi-final,Best of 3,Tornado Cuts,Get Milked,Tornado Cuts,16,21,21,17,22,20,Ethan Gabay,John Putney,,Drew Banziger,Izayah Gibson,
Bracket Play,Contender 4.5+,Bracket A - 11:45 START,P5: Semi-final,Best of 3,TNT 🧨,Green text messages,Green text messages,19,21,21,15,17,21,Zachary Troyer,Thomas Troyer,,Andrew Felty,Nic Albornoz,
Bracket Play,Contender 4.5+,Bracket A - 11:45 START,P17: Semi-final,Best of 3,Deep Dive,Textbook,Deep Dive,21,12,1,0,1,0,Hayden Carlson,Maciah Aldrich,,Mike Hamilton,dan savage,
Bracket Play,Contender 4.5+,Bracket A - 11:45 START,Final,Best of 3,Renaissance,Narayan/Pinsonneault,Narayan/Pinsonneault,20,22,17,21,,,Rohil Senapati,Brandon Tice,,Macy Pinsonneault,Jacob Narayan,
Bracket Play,Contender 4.5+,Bracket A - 11:45 START,P3: Final,Best of 3,1more,Bremner/Semke,Bremner/Semke,-1,0,-1,0,,,Zak Kovatch,ty fields,,Wyatt Semke,Chase Bremner,
Bracket Play,Contender 4.5+,Bracket A - 11:45 START,P5: Final,Best of 3,Tornado Cuts,Green text messages,Tornado Cuts,420,69,1,0,,,Ethan Gabay,John Putney,,Andrew Felty,Nic Albornoz,
Bracket Play,Contender 4.5+,Bracket B - 12:30 START,Round of 16,Best of 3,Spike’s Hard Lemonade,Hit It And Quit It,Spike’s Hard Lemonade,21,19,19,21,22,20,Tyler Bishop,Malachi Fruits,,Eric Bartos,Jonathon Neel,
Bracket Play,Contender 4.5+,Bracket B - 12:30 START,Quarter-final,Best of 3,Sloppy sets,Spike’s Hard Lemonade,Sloppy sets,21,13,21,19,,,Braden Eaton,Xander Bunn,,Tyler Bishop,Malachi Fruits,
Bracket Play,Contender 4.5+,Bracket B - 12:30 START,Quarter-final,Best of 3,IPausedMyGame2BeHere,Speedy Snails,Speedy Snails,18,21,16,21,,,Gabe Gabrovsek,Thomas Metz`,,Cameron Ohashi,Aman Khemka,
Bracket Play,Contender 4.5+,Bracket B - 12:30 START,Quarter-final,Best of 3,Indecisive,MaxRizz,Indecisive,21,13,21,12,,,DaRyan Hoover,Micah Wipf,,Caleb Schilling,Josh Schilling,
Bracket Play,Contender 4.5+,Bracket B - 12:30 START,Semi-final,Best of 3,Sloppy sets,Indecisive,,26,28,,,,,Braden Eaton,Xander Bunn,,DaRyan Hoover,Micah Wipf,
Pool Play,Advanced/Intermediate,Pool A,1,Single game,Too broke to afford mammoth,The Generator Guy LLC,Too broke to afford mammoth,21,8,,,,,Kyle Griffin,Ryan Kelch,,Noah Tice,Landyn Tice,
Pool Play,Advanced/Intermediate,Pool A,1,Single game,Corn dogs,Team Hopewell,Corn dogs,21,18,,,,,Tanner Park,Isabella Bippus,,Ethan Alexander,Gabe Johnson,
Pool Play,Advanced/Intermediate,Pool B,1,Single game,Me and Bro,Let’s get this bread/naan,Me and Bro,21,10,,,,,Noah Frame,Larry Kendall,,Avatadahmad Attar,Sarah Gleason,
Pool Play,Advanced/Intermediate,Pool B,1,Single game,Double Trouble,Corn and the Stalk,Corn and the Stalk,21,23,,,,,Conner Mills,Connor Crane,,Andrew Ketterer,Matthew Cornell,
Pool Play,Advanced/Intermediate,Pool A,2,Single game,Too broke to afford mammoth,Team Hopewell,Too broke to afford mammoth,21,19,,,,,Kyle Griffin,Ryan Kelch,,Ethan Alexander,Gabe Johnson,
Pool Play,Advanced/Intermediate,Pool A,2,Single game,Cowgirls,The Generator Guy LLC,The Generator Guy LLC,16,21,,,,,Lindsey Merschat,Corey Webb,,Noah Tice,Landyn Tice,
Pool Play,Advanced/Intermediate,Pool B,2,Single game,Me and Bro,Corn and the Stalk,Me and Bro,21,11,,,,,Noah Frame,Larry Kendall,,Andrew Ketterer,Matthew Cornell,
Pool Play,Advanced/Intermediate,Pool B,2,Single game,Crewsters,Let’s get this bread/naan,Let’s get this bread/naan,18,21,,,,,Ethan Manwiller,Caleb Manwiller,,Avatadahmad Attar,Sarah Gleason,
Pool Play,Advanced/Intermediate,Pool A,3,Single game,Too broke to afford mammoth,Cowgirls,Too broke to afford mammoth,21,5,,,,,Kyle Griffin,Ryan Kelch,,Lindsey Merschat,Corey Webb,
Pool Play,Advanced/Intermediate,Pool A,3,Single game,Corn dogs,The Generator Guy LLC,Corn dogs,22,21,,,,,Tanner Park,Isabella Bippus,,Noah Tice,Landyn Tice,
Pool Play,Advanced/Intermediate,Pool B,3,Single game,Me and Bro,Crewsters,Me and Bro,21,17,,,,,Noah Frame,Larry Kendall,,Ethan Manwiller,Caleb Manwiller,
Pool Play,Advanced/Intermediate,Pool B,3,Single game,Double Trouble,Let’s get this bread/naan,Let’s get this bread/naan,13,21,,,,,Conner Mills,Connor Crane,,Avatadahmad Attar,Sarah Gleason,
Pool Play,Advanced/Intermediate,Pool A,4,Single game,Corn dogs,Cowgirls,Corn dogs,21,6,,,,,Tanner Park,Isabella Bippus,,Lindsey Merschat,Corey Webb,
Pool Play,Advanced/Intermediate,Pool A,4,Single game,Team Hopewell,The Generator Guy LLC,Team Hopewell,21,7,,,,,Ethan Alexander,Gabe Johnson,,Noah Tice,Landyn Tice,
Pool Play,Advanced/Intermediate,Pool B,4,Single game,Double Trouble,Crewsters,Crewsters,10,21,,,,,Conner Mills,Connor Crane,,Ethan Manwiller,Caleb Manwiller,
Pool Play,Advanced/Intermediate,Pool B,4,Single game,Corn and the Stalk,Let’s get this bread/naan,Let’s get this bread/naan,21,23,,,,,Andrew Ketterer,Matthew Cornell,,Avatadahmad Attar,Sarah Gleason,
Pool Play,Advanced/Intermediate,Pool A,5,Single game,Too broke to afford mammoth,Corn dogs,Too broke to afford mammoth,21,16,,,,,Kyle Griffin,Ryan Kelch,,Tanner Park,Isabella Bippus,
Pool Play,Advanced/Intermediate,Pool A,5,Single game,Cowgirls,Team Hopewell,Team Hopewell,4,21,,,,,Lindsey Merschat,Corey Webb,,Ethan Alexander,Gabe Johnson,
Pool Play,Advanced/Intermediate,Pool B,5,Single game,Me and Bro,Double Trouble,Me and Bro,21,13,,,,,Noah Frame,Larry Kendall,,Conner Mills,Connor Crane,
Pool Play,Advanced/Intermediate,Pool B,5,Single game,Crewsters,Corn and the Stalk,Crewsters,21,11,,,,,Ethan Manwiller,Caleb Manwiller,,Andrew Ketterer,Matthew Cornell,
Bracket Play,Advanced/Intermediate,Bracket A,Round of 16,Best of 3,Corn and the Stalk,Cowgirls,Corn and the Stalk,21,9,21,16,,,Andrew Ketterer,Matthew Cornell,,Lindsey Merschat,Corey Webb,
Bracket Play,Advanced/Intermediate,Bracket A,Round of 16,Best of 3,The Generator Guy LLC,Double Trouble,Double Trouble,22,24,16,21,,,Noah Tice,Landyn Tice,,Conner Mills,Connor Crane,
Bracket Play,Advanced/Intermediate,Bracket A,Quarter-final,Best of 3,Too broke to afford mammoth,Double Trouble,Too broke to afford mammoth,21,11,21,18,,,Kyle Griffin,Ryan Kelch,,Conner Mills,Connor Crane,
Bracket Play,Advanced/Intermediate,Bracket A,Quarter-final,Best of 3,Me and Bro,Corn and the Stalk,Me and Bro,21,13,21,10,,,Noah Frame,Larry Kendall,,Andrew Ketterer,Matthew Cornell,
Bracket Play,Advanced/Intermediate,Bracket A,Quarter-final,Best of 3,Corn dogs,Crewsters,Crewsters,17,21,18,21,,,Tanner Park,Isabella Bippus,,Ethan Manwiller,Caleb Manwiller,
Bracket Play,Advanced/Intermediate,Bracket A,Quarter-final,Best of 3,Let’s get this bread/naan,Team Hopewell,Team Hopewell,22,24,9,21,,,Avatadahmad Attar,Sarah Gleason,,Ethan Alexander,Gabe Johnson,
Bracket Play,Advanced/Intermediate,Bracket A,Semi-final,Best of 3,Too broke to afford mammoth,Team Hopewell,Too broke to afford mammoth,18,21,23,21,21,18,Kyle Griffin,Ryan Kelch,,Ethan Alexander,Gabe Johnson,
Bracket Play,Advanced/Intermediate,Bracket A,Semi-final,Best of 3,Me and Bro,Crewsters,Crewsters,21,17,17,21,15,21,Noah Frame,Larry Kendall,,Ethan Manwiller,Caleb Manwiller,
Bracket Play,Advanced/Intermediate,Bracket A,P5: Semi-final,Best of 3,Let’s get this bread/naan,Double Trouble,Let’s get this bread/naan,22,20,21,5,,,Avatadahmad Attar,Sarah Gleason,,Conner Mills,Connor Crane,
Bracket Play,Advanced/Intermediate,Bracket A,P5: Semi-final,Best of 3,Corn dogs,Corn and the Stalk,Corn dogs,22,20,21,18,,,Tanner Park,Isabella Bippus,,Andrew Ketterer,Matthew Cornell,
Bracket Play,Advanced/Intermediate,Bracket A,Final,Best of 3,Too broke to afford mammoth,Crewsters,Crewsters,21,14,19,21,18,21,Kyle Griffin,Ryan Kelch,,Ethan Manwiller,Caleb Manwiller,
Bracket Play,Advanced/Intermediate,Bracket A,P5: Final,Best of 3,Let’s get this bread/naan,Corn dogs,Corn dogs,18,21,18,21,,,Avatadahmad Attar,Sarah Gleason,,Tanner Park,Isabella Bippus,
Bracket Play,Advanced/Intermediate,Bracket A,P7: Final,Best of 3,Corn and the Stalk,Double Trouble,Corn and the Stalk,21,19,19,21,21,19,Andrew Ketterer,Matthew Cornell,,Conner Mills,Connor Crane,
Bracket Play,Advanced/Intermediate,Bracket A,P9: Final,Best of 3,The Generator Guy LLC,Cowgirls,The Generator Guy LLC,21,16,21,18,,,Noah Tice,Landyn Tice,,Lindsey Merschat,Corey Webb,
Pool Play,Mixed Advanced 4.0+,Pool A,1,Single game,TRP Tequila,Attention Diners,TRP Tequila,15,10,,,,,Rahul Murthy,Olivia Jenki,,Chrisha Gnanamuthu,Ezra Campanelli,
Pool Play,Mixed Advanced 4.0+,Pool A,1,Single game,Straight butter,Mixed Signalz,Straight butter,15,8,,,,,Rafaela Bastos,Samuel Corey,,Gracie Cole,Chase Meyer,
Pool Play,Mixed Advanced 4.0+,Pool A,1,Single game,stizzy,GFD Hall and Oats,stizzy,15,10,,,,,Sean Brown,Stef Ding,,Emily Kuntz,Daniel Patten,
Pool Play,Mixed Advanced 4.0+,Pool B,1,Single game,TRP subtle,GFD Balls,TRP subtle,15,5,,,,,Ali Jenki,Joe Bondi,,Catherine Byrne,Arjun Dhankani,
Pool Play,Mixed Advanced 4.0+,Pool B,1,Single game,b(r)own,We’re here,We’re here,10,15,,,,,Chris Brown,Meagan Bown,,Jhanaj Quispe,Brandon Arledge,
Pool Play,Mixed Advanced 4.0+,Pool B,1,Single game,Jumbo Shrimp,GFD Emus,Jumbo Shrimp,15,7,,,,,Matt Spolarich,Lourna Szabanos,,Brad Yates,Kailey Windsor,
Pool Play,Mixed Advanced 4.0+,Pool C,1,Single game,"Little Bear ",Reese’s Cuts with Puffs,"Little Bear ",15,5,,,,,Allie Foster,Matthew Cole,,Reese Gallagher,Joseph Caligiuri,
Pool Play,Mixed Advanced 4.0+,Pool C,1,Single game,Toaster n a Tub,Hit it & Quit it,Toaster n a Tub,15,8,,,,,Kyla Downs,Christian Bennett,,Colin Hobart,Samantha Barklow,
Pool Play,Mixed Advanced 4.0+,Pool C,1,Single game,Bend it Like Becky,Barking Mastiffs,Barking Mastiffs,11,15,,,,,Cole Maddox,Bekah Smith,,Michael Barkman,Jodi Mast,
Pool Play,Mixed Advanced 4.0+,Pool D,1,Single game,Jaskier’s Groupies,✨Quick sets✨,Jaskier’s Groupies,15,7,,,,,Shachi Patel,Ryan Marino,,Isabella Bippus,Nathan Goh,
Pool Play,Mixed Advanced 4.0+,Pool D,1,Single game,Sarah’s keepers,24 seven,Sarah’s keepers,15,10,,,,,Perrin York,Noah Luskus,,Yubeira Zapata,Ruben Zapata,
Pool Play,Mixed Advanced 4.0+,Pool D,1,Single game,asian baby girls,GFD Yahtzee,GFD Yahtzee,13,15,,,,,Tiff Ding,Neal Bergman,,Rachel Dolan,Henry Pilliod,
Pool Play,Mixed Advanced 4.0+,Pool E,1,Single game,Handsome Parabatai,GFD Like There’s No Tomorrow,Handsome Parabatai,15,10,,,,,Kayla Wu,Buddy Hammon,,lindsay metzger,Luke Nickel,
