Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team A - Player 3,Team B - Player 1,Team B - Player 2,Team B - Player 3
Pool Play,Premier 5.0+,Pool J,5,Single game,Evasive Maneuvers,Rimi Olimpiskais,Evasive Maneuvers,21,15,,,,,Jenson Miller,Michael Barkman,,Archie Powell,Dan Bonowski,
Pool Play,Premier 5.0+,Pool J,5,Single game,Handsome Man Fans,Butter Me Up,Handsome Man Fans,21,12,,,,,Liam Sherron,Calvin Smith,,James Ledbetter,kevin cadle,
Pool Play,Premier 5.0+,Pool K,5,Single game,CRO Fall Damage,True,CRO Fall Damage,21,19,,,,,Chris Brown,Tyler Babin,,Artie Singer,Jack coolbaugh,
Pool Play,Premier 5.0+,Pool K,5,Single game,PBR Sleepy in Seattle,Nittany Nation,Nittany Nation,19,21,,,,,Brian Perlson,Michael Capobianco,,Tyler Keener,Henry Pleszkoch,
Pool Play,Premier 5.0+,Pool L,5,Single game,Project Roundnet,ya tu sabe,Project Roundnet,23,21,,,,,Samuel Corey,Josh Esposo,,Thomas Hoffman,David Gonzales,
Pool Play,Premier 5.0+,Pool L,5,Single game,Duncan and Aidan,Water Boiz,Duncan and Aidan,21,14,,,,,Dennis Joseph,Jared Bingham,,Rafi Moldovsky,Joel Morrell,
Pool Play,Premier 5.0+,Pool M,5,Single game,The Prince,CRO Weather Nerfed,The Prince,21,12,,,,,Maxime Prince,Samuel Prince,,Leonardo Tullo,Adrian Garcea,
Pool Play,Premier 5.0+,Pool M,5,Single game,Fa(s)t 🧌,Jelly,Jelly,16,21,,,,,Joey Reynolds,Clifford Amadeo LeVeque,,Joel Lapp,Micah Zimmerman,
Pool Play,Premier 5.0+,Pool N,5,Single game,"Homemade Dynamite ",Buchanan/Dantowitz,"Homemade Dynamite ",21,17,,,,,Demitri Forand,Henry Pilliod,,John Buchanan,Ezra Dantowitz,
Pool Play,Premier 5.0+,Pool N,5,Single game,Bev’d Up,Yucky Duckies,Bev’d Up,25,23,,,,,Sean Brown,Nate KT,,alex stan,A.j. Martin,
Pool Play,Premier 5.0+,Pool O,5,Single game,Eternal Atake,Carter/Ulrich,Eternal Atake,21,18,,,,,Reid Lampert,Kurt Lannetti,,Brody Ulrich,Mitchell Carter,
Pool Play,Premier 5.0+,Pool O,5,Single game,Global Citizens,"Gnarly ",Global Citizens,21,18,,,,,Maxwell Gunneson,Connor Prelich,,Sam Mccune,Alex Newton,
Pool Play,Premier 5.0+,Pool P,5,Single game,Sunday Special,LL Unfinished Business,Sunday Special,21,12,,,,,Owen Bass,Peter Lu,,Josh DiDonato,Ryan Paul,
Pool Play,Premier 5.0+,Pool P,5,Single game,Hot n Ready,Asioneer,Hot n Ready,21,14,,,,,Nick Evanko,Rendall Weaver,,CHOU PO-JUI,Jerry Lee,
Pool Play,Premier 5.0+,Pool A,6,Single game,Rogue,Cigar Boys,Rogue,21,11,,,,,Ryan Marino,Thomas Hamilton,,Grant Laughlin,Dan Abrams,
Pool Play,Premier 5.0+,Pool A,6,Single game,Critical Hit,Boat Carriers,Critical Hit,24,22,,,,,Justin Barr,Vincent Mathieu,,Matthew Burrows,Brayden Latham,
Pool Play,Premier 5.0+,Pool B,6,Single game,Judgment Day,TRP Mermaid Sparkle,Judgment Day,21,14,,,,,fredric hinkle,Gabriel Finocchi,,Noah Luskus,Christian Bennett,
Pool Play,Premier 5.0+,Pool B,6,Single game,Pantalons de pyj,MIDDS,MIDDS,20,22,,,,,Élie Pilon,Lou Paradis,,Dawson Morgan,Caleb Cummings,
Pool Play,Premier 5.0+,Pool C,6,Single game,TRP Spotless,TRP Mammoth,TRP Spotless,21,13,,,,,Ryan Gross,Joe Bondi,,Ali Jenki,Clark Marshall,
Pool Play,Premier 5.0+,Pool C,6,Single game,Bot House,Tube Steaks,Bot House,21,16,,,,,West Peterson,Owen Lippman,,Skyler Sebring,Emerson Dean,
Pool Play,Premier 5.0+,Pool D,6,Single game,Bad Combo,Kingdom Come,Bad Combo,21,19,,,,,Rahul Murthy,Will Picone,,Grant Klapwijk,Matthew Cole,
Pool Play,Premier 5.0+,Pool D,6,Single game,Profit Boost,Hilltop,Hilltop,24,25,,,,,Justin Shaytar,Kieran Rose,,Cole Model,Max Model,
Pool Play,Premier 5.0+,Pool E,6,Single game,Lazy,Death by a Thousand Cuts,Lazy,21,16,,,,,Cade Larson,Luke Marshall,,Charles Tipton,Jake Goodnow,
Pool Play,Premier 5.0+,Pool E,6,Single game,Come and Go,Nelson Mattdela,Come and Go,21,15,,,,,Jake Mottershead,Mike Garrett,,Michael Nelson,Matthew Morelli,
Pool Play,Premier 5.0+,Pool F,6,Single game,What’s cooking good looking,Ricky & Charles,What’s cooking good looking,21,18,,,,,Ryan Baillargeon,Josh Fragiacomo,,Charles Mordacq,Ricky Santiago,
Pool Play,Premier 5.0+,Pool F,6,Single game,Wills/Wilson,Quick Draw,Quick Draw,16,21,,,,,Nate Wilson,Grayson M  Wills,,Pat Marinich,Caleb White,
Pool Play,Premier 5.0+,Pool G,6,Single game,Autonomous,Meatballs,Meatballs,24,25,,,,,Tyler Fernandez,Chase Meyer,,Joey Maichen,Lucas Pruett,
Pool Play,Premier 5.0+,Pool G,6,Single game,Griddy Guys,Do2,Griddy Guys,21,17,,,,,Tim Lacagnina,Rob's Traveler,,Spencer Argenna,David Rowlands,
Pool Play,Premier 5.0+,Pool H,6,Single game,Jersey Boyz,Might Not Show,Jersey Boyz,21,15,,,,,Corey Weiss,Matt Spolarich,,Josh Hutko,Austin Ha,
Pool Play,Premier 5.0+,Pool H,6,Single game,Meateerballs,"High on Spike ",Meateerballs,21,18,,,,,Connor Nelson,Javier Vidal,,Dalton Gilder,Brandon Stokes,
Pool Play,Premier 5.0+,Pool I,6,Single game,Shorter & Taller,Limitless Faith,Limitless Faith,17,21,,,,,Andrew Sullivan,Caleb Shorter,,Ethan Domster,Andrew Raber,
Pool Play,Premier 5.0+,Pool I,6,Single game,The 64th Team,CRO Reverse Funnel,The 64th Team,24,22,,,,,Sam Bunze,Luke Repass,,Nicholas Puopolo,Nathan Goh,
Pool Play,Premier 5.0+,Pool J,6,Single game,Evasive Maneuvers,Handsome Man Fans,Evasive Maneuvers,23,21,,,,,Jenson Miller,Michael Barkman,,Liam Sherron,Calvin Smith,
Pool Play,Premier 5.0+,Pool J,6,Single game,Rimi Olimpiskais,Butter Me Up,Rimi Olimpiskais,21,15,,,,,Archie Powell,Dan Bonowski,,James Ledbetter,kevin cadle,
Pool Play,Premier 5.0+,Pool K,6,Single game,CRO Fall Damage,PBR Sleepy in Seattle,CRO Fall Damage,21,12,,,,,Chris Brown,Tyler Babin,,Brian Perlson,Michael Capobianco,
Pool Play,Premier 5.0+,Pool K,6,Single game,True,Nittany Nation,True,21,19,,,,,Artie Singer,Jack coolbaugh,,Tyler Keener,Henry Pleszkoch,
Pool Play,Premier 5.0+,Pool L,6,Single game,Project Roundnet,Duncan and Aidan,Project Roundnet,24,22,,,,,Samuel Corey,Josh Esposo,,Dennis Joseph,Jared Bingham,
Pool Play,Premier 5.0+,Pool L,6,Single game,ya tu sabe,Water Boiz,ya tu sabe,22,20,,,,,Thomas Hoffman,David Gonzales,,Rafi Moldovsky,Joel Morrell,
Pool Play,Premier 5.0+,Pool M,6,Single game,The Prince,Fa(s)t 🧌,The Prince,21,16,,,,,Maxime Prince,Samuel Prince,,Joey Reynolds,Clifford Amadeo LeVeque,
Pool Play,Premier 5.0+,Pool M,6,Single game,CRO Weather Nerfed,Jelly,Jelly,17,21,,,,,Leonardo Tullo,Adrian Garcea,,Joel Lapp,Micah Zimmerman,
Pool Play,Premier 5.0+,Pool N,6,Single game,"Homemade Dynamite ",Bev’d Up,"Homemade Dynamite ",21,18,,,,,Demitri Forand,Henry Pilliod,,Sean Brown,Nate KT,
Pool Play,Premier 5.0+,Pool N,6,Single game,Buchanan/Dantowitz,Yucky Duckies,Yucky Duckies,15,21,,,,,John Buchanan,Ezra Dantowitz,,alex stan,A.j. Martin,
Pool Play,Premier 5.0+,Pool O,6,Single game,Eternal Atake,Global Citizens,Eternal Atake,21,14,,,,,Reid Lampert,Kurt Lannetti,,Maxwell Gunneson,Connor Prelich,
Pool Play,Premier 5.0+,Pool O,6,Single game,Carter/Ulrich,"Gnarly ","Gnarly ",19,21,,,,,Brody Ulrich,Mitchell Carter,,Sam Mccune,Alex Newton,
Pool Play,Premier 5.0+,Pool P,6,Single game,Sunday Special,Hot n Ready,Hot n Ready,20,22,,,,,Owen Bass,Peter Lu,,Nick Evanko,Rendall Weaver,
Pool Play,Premier 5.0+,Pool P,6,Single game,LL Unfinished Business,Asioneer,Asioneer,14,21,,,,,Josh DiDonato,Ryan Paul,,CHOU PO-JUI,Jerry Lee,
Bracket Play,Premier 5.0+,Bracket A,Round of 32,Best of 3,Rogue,Sunday Special,Rogue,21,11,21,11,,,Ryan Marino,Thomas Hamilton,,Owen Bass,Peter Lu,
Bracket Play,Premier 5.0+,Bracket A,Round of 32,Best of 3,Judgment Day,Autonomous,Judgment Day,21,17,21,18,,,fredric hinkle,Gabriel Finocchi,,Tyler Fernandez,Chase Meyer,
Bracket Play,Premier 5.0+,Bracket A,Round of 32,Best of 3,Bot House,Shorter & Taller,Bot House,21,16,21,19,,,West Peterson,Owen Lippman,,Andrew Sullivan,Caleb Shorter,
Bracket Play,Premier 5.0+,Bracket A,Round of 32,Best of 3,Bad Combo,Project Roundnet,Bad Combo,21,8,21,14,,,Rahul Murthy,Will Picone,,Samuel Corey,Josh Esposo,
Bracket Play,Premier 5.0+,Bracket A,Round of 32,Best of 3,TRP Spotless,Limitless Faith,TRP Spotless,21,18,21,15,,,Ryan Gross,Joe Bondi,,Ethan Domster,Andrew Raber,
Bracket Play,Premier 5.0+,Bracket A,Round of 32,Best of 3,Critical Hit,Meatballs,Critical Hit,21,11,21,14,,,Justin Barr,Vincent Mathieu,,Joey Maichen,Lucas Pruett,
Bracket Play,Premier 5.0+,Bracket A,Round of 32,Best of 3,MIDDS,Hot n Ready,MIDDS,20,22,21,12,21,19,Dawson Morgan,Caleb Cummings,,Nick Evanko,Rendall Weaver,
Bracket Play,Premier 5.0+,Bracket A,Round of 32,Best of 3,Kingdom Come,Lazy,Kingdom Come,21,12,21,16,,,Grant Klapwijk,Matthew Cole,,Cade Larson,Luke Marshall,
Bracket Play,Premier 5.0+,Bracket A,Round of 32,Best of 3,Hilltop,Duncan and Aidan,Hilltop,21,14,21,14,,,Cole Model,Max Model,,Dennis Joseph,Jared Bingham,
Bracket Play,Premier 5.0+,Bracket A,Round of 32,Best of 3,TRP Mermaid Sparkle,What’s cooking good looking,TRP Mermaid Sparkle,21,17,21,18,,,Noah Luskus,Christian Bennett,,Ryan Baillargeon,Josh Fragiacomo,
Bracket Play,Premier 5.0+,Bracket A,Round of 32,Best of 3,Boat Carriers,"Homemade Dynamite ",Boat Carriers,21,17,21,18,,,Matthew Burrows,Brayden Latham,,Demitri Forand,Henry Pilliod,
Bracket Play,Premier 5.0+,Bracket A,Round of 32,Best of 3,Profit Boost,Meateerballs,Profit Boost,21,19,22,20,,,Justin Shaytar,Kieran Rose,,Connor Nelson,Javier Vidal,
Bracket Play,Premier 5.0+,Bracket A,Round of 32,Best of 3,TRP Mammoth,Eternal Atake,Eternal Atake,16,21,16,21,,,Ali Jenki,Clark Marshall,,Reid Lampert,Kurt Lannetti,
Bracket Play,Premier 5.0+,Bracket A,Round of 32,Best of 3,Tube Steaks,Evasive Maneuvers,Evasive Maneuvers,26,28,16,21,,,Skyler Sebring,Emerson Dean,,Jenson Miller,Michael Barkman,
Bracket Play,Premier 5.0+,Bracket A,Round of 32,Best of 3,Cigar Boys,The Prince,Cigar Boys,21,19,21,14,,,Grant Laughlin,Dan Abrams,,Maxime Prince,Samuel Prince,
Bracket Play,Premier 5.0+,Bracket A,Round of 32,Best of 3,Pantalons de pyj,CRO Fall Damage,CRO Fall Damage,21,17,14,21,17,21,Élie Pilon,Lou Paradis,,Chris Brown,Tyler Babin,
Bracket Play,Premier 5.0+,Bracket A,Round of 16,Best of 3,Rogue,CRO Fall Damage,Rogue,20,22,21,18,21,10,Ryan Marino,Thomas Hamilton,,Chris Brown,Tyler Babin,
Bracket Play,Premier 5.0+,Bracket A,Round of 16,Best of 3,Judgment Day,Cigar Boys,Judgment Day,21,16,21,18,,,fredric hinkle,Gabriel Finocchi,,Grant Laughlin,Dan Abrams,
Bracket Play,Premier 5.0+,Bracket A,Round of 16,Best of 3,Bot House,Evasive Maneuvers,Bot House,21,13,21,18,,,West Peterson,Owen Lippman,,Jenson Miller,Michael Barkman,
Bracket Play,Premier 5.0+,Bracket A,Round of 16,Best of 3,Bad Combo,Eternal Atake,Bad Combo,21,14,21,16,,,Rahul Murthy,Will Picone,,Reid Lampert,Kurt Lannetti,
Bracket Play,Premier 5.0+,Bracket A,Round of 16,Best of 3,TRP Spotless,Profit Boost,TRP Spotless,21,15,19,21,21,11,Ryan Gross,Joe Bondi,,Justin Shaytar,Kieran Rose,
Bracket Play,Premier 5.0+,Bracket A,Round of 16,Best of 3,Critical Hit,Boat Carriers,Critical Hit,21,16,21,9,,,Justin Barr,Vincent Mathieu,,Matthew Burrows,Brayden Latham,
Bracket Play,Premier 5.0+,Bracket A,Round of 16,Best of 3,MIDDS,TRP Mermaid Sparkle,TRP Mermaid Sparkle,21,18,24,26,18,21,Dawson Morgan,Caleb Cummings,,Noah Luskus,Christian Bennett,
Bracket Play,Premier 5.0+,Bracket A,Round of 16,Best of 3,Kingdom Come,Hilltop,Kingdom Come,21,9,21,17,,,Grant Klapwijk,Matthew Cole,,Cole Model,Max Model,
Bracket Play,Premier 5.0+,Bracket A,P17: Round of 16,Single game,Pantalons de pyj,Sunday Special,Pantalons de pyj,1,0,,,,,Élie Pilon,Lou Paradis,,Owen Bass,Peter Lu,
Bracket Play,Premier 5.0+,Bracket A,P17: Round of 16,Single game,The Prince,Autonomous,Autonomous,-2,0,,,,,Maxime Prince,Samuel Prince,,Tyler Fernandez,Chase Meyer,
Bracket Play,Premier 5.0+,Bracket A,P17: Round of 16,Single game,Tube Steaks,Shorter & Taller,Shorter & Taller,-2,0,,,,,Skyler Sebring,Emerson Dean,,Andrew Sullivan,Caleb Shorter,
Bracket Play,Premier 5.0+,Bracket A,P17: Round of 16,Single game,TRP Mammoth,Project Roundnet,Project Roundnet,-2,0,,,,,Ali Jenki,Clark Marshall,,Samuel Corey,Josh Esposo,
Bracket Play,Premier 5.0+,Bracket A,P17: Round of 16,Single game,Meateerballs,Limitless Faith,Meateerballs,0,-2,,,,,Connor Nelson,Javier Vidal,,Ethan Domster,Andrew Raber,
Bracket Play,Premier 5.0+,Bracket A,P17: Round of 16,Single game,"Homemade Dynamite ",Meatballs,"Homemade Dynamite ",1,0,,,,,Demitri Forand,Henry Pilliod,,Joey Maichen,Lucas Pruett,
Bracket Play,Premier 5.0+,Bracket A,P17: Round of 16,Single game,What’s cooking good looking,Hot n Ready,Hot n Ready,-2,0,,,,,Ryan Baillargeon,Josh Fragiacomo,,Nick Evanko,Rendall Weaver,
Bracket Play,Premier 5.0+,Bracket A,P17: Round of 16,Single game,Duncan and Aidan,Lazy,Duncan and Aidan,1,0,,,,,Dennis Joseph,Jared Bingham,,Cade Larson,Luke Marshall,
Bracket Play,Premier 5.0+,Bracket A,Quarter-final,Best of 3,Rogue,Kingdom Come,Rogue,21,15,21,23,21,18,Ryan Marino,Thomas Hamilton,,Grant Klapwijk,Matthew Cole,
Bracket Play,Premier 5.0+,Bracket A,Quarter-final,Best of 3,Judgment Day,TRP Mermaid Sparkle,Judgment Day,21,19,21,15,,,fredric hinkle,Gabriel Finocchi,,Noah Luskus,Christian Bennett,
Bracket Play,Premier 5.0+,Bracket A,Quarter-final,Best of 3,Bot House,Critical Hit,Critical Hit,15,21,19,21,,,West Peterson,Owen Lippman,,Justin Barr,Vincent Mathieu,
Bracket Play,Premier 5.0+,Bracket A,Quarter-final,Best of 3,Bad Combo,TRP Spotless,TRP Spotless,12,21,15,21,,,Rahul Murthy,Will Picone,,Ryan Gross,Joe Bondi,
Bracket Play,Premier 5.0+,Bracket A,P9: Quarter-final,Single game,Hilltop,CRO Fall Damage,Hilltop,2,0,,,,,Cole Model,Max Model,,Chris Brown,Tyler Babin,
Bracket Play,Premier 5.0+,Bracket A,P9: Quarter-final,Single game,MIDDS,Cigar Boys,MIDDS,0,-2,,,,,Dawson Morgan,Caleb Cummings,,Grant Laughlin,Dan Abrams,
Bracket Play,Premier 5.0+,Bracket A,P9: Quarter-final,Single game,Boat Carriers,Evasive Maneuvers,Evasive Maneuvers,-2,0,,,,,Matthew Burrows,Brayden Latham,,Jenson Miller,Michael Barkman,
Bracket Play,Premier 5.0+,Bracket A,P9: Quarter-final,Single game,Profit Boost,Eternal Atake,Profit Boost,2,0,,,,,Justin Shaytar,Kieran Rose,,Reid Lampert,Kurt Lannetti,
Bracket Play,Premier 5.0+,Bracket A,Semi-final,Best of 3,Rogue,TRP Spotless,Rogue,12,21,21,11,26,24,Ryan Marino,Thomas Hamilton,,Ryan Gross,Joe Bondi,
Bracket Play,Premier 5.0+,Bracket A,Semi-final,Best of 3,Judgment Day,Critical Hit,Critical Hit,21,19,19,21,19,21,fredric hinkle,Gabriel Finocchi,,Justin Barr,Vincent Mathieu,
Bracket Play,Premier 5.0+,Bracket A,Final,Best of 3,Rogue,Critical Hit,Rogue,23,21,21,19,,,Ryan Marino,Thomas Hamilton,,Justin Barr,Vincent Mathieu,
Bracket Play,Premier 5.0+,Bracket A,P3: Final,Best of 3,Judgment Day,TRP Spotless,Judgment Day,21,17,20,22,21,17,fredric hinkle,Gabriel Finocchi,,Ryan Gross,Joe Bondi,
Bracket Play,Premier 5.0+,Bracket B,Round of 32,Best of 3,Jersey Boyz,Butter Me Up,Butter Me Up,-2,0,-2,0,,,Corey Weiss,Matt Spolarich,,James Ledbetter,kevin cadle,
Bracket Play,Premier 5.0+,Bracket B,Round of 32,Best of 3,Come and Go,CRO Weather Nerfed,CRO Weather Nerfed,18,21,21,15,18,21,Jake Mottershead,Mike Garrett,,Leonardo Tullo,Adrian Garcea,
Bracket Play,Premier 5.0+,Bracket B,Round of 32,Best of 3,Jelly,LL Unfinished Business,Jelly,21,13,21,18,,,Joel Lapp,Micah Zimmerman,,Josh DiDonato,Ryan Paul,
Bracket Play,Premier 5.0+,Bracket B,Round of 32,Best of 3,True,Do2,True,1,0,1,0,,,Artie Singer,Jack coolbaugh,,Spencer Argenna,David Rowlands,
Bracket Play,Premier 5.0+,Bracket B,Round of 32,Best of 3,Handsome Man Fans,Water Boiz,Handsome Man Fans,21,11,21,19,,,Liam Sherron,Calvin Smith,,Rafi Moldovsky,Joel Morrell,
Bracket Play,Premier 5.0+,Bracket B,Round of 32,Best of 3,Quick Draw,Might Not Show,Might Not Show,16,21,13,21,,,Pat Marinich,Caleb White,,Josh Hutko,Austin Ha,
Bracket Play,Premier 5.0+,Bracket B,Round of 32,Best of 3,Asioneer,PBR Sleepy in Seattle,Asioneer,16,21,21,17,21,11,CHOU PO-JUI,Jerry Lee,,Brian Perlson,Michael Capobianco,
Bracket Play,Premier 5.0+,Bracket B,Round of 32,Best of 3,Griddy Guys,Nelson Mattdela,Nelson Mattdela,19,21,19,21,,,Tim Lacagnina,Rob's Traveler,,Michael Nelson,Matthew Morelli,
Bracket Play,Premier 5.0+,Bracket B,Round of 32,Best of 3,Rimi Olimpiskais,Carter/Ulrich,Rimi Olimpiskais,21,18,21,16,,,Archie Powell,Dan Bonowski,,Brody Ulrich,Mitchell Carter,
Bracket Play,Premier 5.0+,Bracket B,Round of 32,Best of 3,Global Citizens,Yucky Duckies,Global Citizens,21,18,22,20,,,Maxwell Gunneson,Connor Prelich,,alex stan,A.j. Martin,
Bracket Play,Premier 5.0+,Bracket B,Round of 32,Best of 3,Buchanan/Dantowitz,ya tu sabe,ya tu sabe,18,21,15,21,,,John Buchanan,Ezra Dantowitz,,Thomas Hoffman,David Gonzales,
Bracket Play,Premier 5.0+,Bracket B,Round of 32,Best of 3,Death by a Thousand Cuts,Ricky & Charles,Death by a Thousand Cuts,21,14,21,19,,,Charles Tipton,Jake Goodnow,,Charles Mordacq,Ricky Santiago,
Bracket Play,Premier 5.0+,Bracket B,Round of 32,Best of 3,Fa(s)t 🧌,Nittany Nation,Fa(s)t 🧌,25,23,27,25,,,Joey Reynolds,Clifford Amadeo LeVeque,,Tyler Keener,Henry Pleszkoch,
Bracket Play,Premier 5.0+,Bracket B,Round of 32,Best of 3,Bev’d Up,"High on Spike ",Bev’d Up,0,-2,0,-2,,,Sean Brown,Nate KT,,Dalton Gilder,Brandon Stokes,
Bracket Play,Premier 5.0+,Bracket B,Round of 32,Best of 3,"Gnarly ",CRO Reverse Funnel,"Gnarly ",21,19,21,16,,,Sam Mccune,Alex Newton,,Nicholas Puopolo,Nathan Goh,
Bracket Play,Premier 5.0+,Bracket B,Round of 32,Best of 3,Wills/Wilson,The 64th Team,Wills/Wilson,21,19,22,20,,,Nate Wilson,Grayson M  Wills,,Sam Bunze,Luke Repass,
Bracket Play,Premier 5.0+,Bracket B,Round of 16,Best of 3,Butter Me Up,Wills/Wilson,Butter Me Up,21,19,15,21,24,22,James Ledbetter,kevin cadle,,Nate Wilson,Grayson M  Wills,
Bracket Play,Premier 5.0+,Bracket B,Round of 16,Best of 3,CRO Weather Nerfed,"Gnarly ","Gnarly ",-2,0,-2,0,,,Leonardo Tullo,Adrian Garcea,,Sam Mccune,Alex Newton,
Bracket Play,Premier 5.0+,Bracket B,Round of 16,Best of 3,Jelly,Bev’d Up,Jelly,0,-2,0,-2,,,Joel Lapp,Micah Zimmerman,,Sean Brown,Nate KT,
Bracket Play,Premier 5.0+,Bracket B,Round of 16,Best of 3,True,Fa(s)t 🧌,True,1,0,1,0,,,Artie Singer,Jack coolbaugh,,Joey Reynolds,Clifford Amadeo LeVeque,
Bracket Play,Premier 5.0+,Bracket B,Round of 16,Best of 3,Handsome Man Fans,Death by a Thousand Cuts,Death by a Thousand Cuts,-2,0,-2,0,,,Liam Sherron,Calvin Smith,,Charles Tipton,Jake Goodnow,
Bracket Play,Premier 5.0+,Bracket B,Round of 16,Best of 3,Might Not Show,ya tu sabe,ya tu sabe,15,21,18,21,,,Josh Hutko,Austin Ha,,Thomas Hoffman,David Gonzales,
Bracket Play,Premier 5.0+,Bracket B,Round of 16,Best of 3,Asioneer,Global Citizens,Asioneer,21,18,21,15,,,CHOU PO-JUI,Jerry Lee,,Maxwell Gunneson,Connor Prelich,
Bracket Play,Premier 5.0+,Bracket B,Round of 16,Best of 3,Nelson Mattdela,Rimi Olimpiskais,Rimi Olimpiskais,19,21,18,21,,,Michael Nelson,Matthew Morelli,,Archie Powell,Dan Bonowski,
Bracket Play,Premier 5.0+,Bracket B,Quarter-final,Best of 3,Butter Me Up,Rimi Olimpiskais,Butter Me Up,1,0,0,1,1,0,James Ledbetter,kevin cadle,,Archie Powell,Dan Bonowski,
Bracket Play,Premier 5.0+,Bracket B,Quarter-final,Best of 3,"Gnarly ",Asioneer,Asioneer,17,21,17,21,,,Sam Mccune,Alex Newton,,CHOU PO-JUI,Jerry Lee,
Bracket Play,Premier 5.0+,Bracket B,Quarter-final,Best of 3,Jelly,ya tu sabe,ya tu sabe,-2,0,-2,0,,,Joel Lapp,Micah Zimmerman,,Thomas Hoffman,David Gonzales,
Bracket Play,Premier 5.0+,Bracket B,Quarter-final,Best of 3,True,Death by a Thousand Cuts,True,1,0,1,0,,,Artie Singer,Jack coolbaugh,,Charles Tipton,Jake Goodnow,
Bracket Play,Premier 5.0+,Bracket B,Semi-final,Best of 3,Butter Me Up,True,True,0,1,0,1,,,James Ledbetter,kevin cadle,,Artie Singer,Jack coolbaugh,
Bracket Play,Premier 5.0+,Bracket B,Semi-final,Best of 3,Asioneer,ya tu sabe,Asioneer,21,18,19,21,26,24,CHOU PO-JUI,Jerry Lee,,Thomas Hoffman,David Gonzales,
Bracket Play,Premier 5.0+,Bracket B,Final,Best of 3,True,Asioneer,True,21,17,21,10,,,Artie Singer,Jack coolbaugh,,CHOU PO-JUI,Jerry Lee,
Bracket Play,Premier 5.0+,Bracket B,P3: Final,Best of 3,ya tu sabe,Butter Me Up,Butter Me Up,0,1,0,1,,,Thomas Hoffman,David Gonzales,,James Ledbetter,kevin cadle,
Pool Play,Women's Advanced 4.0+,Pool A,1,Single game,"VV Munchkins ",Tea Time,"VV Munchkins ",21,15,,,,,Olivia Jenki,Allie Foster,,Lou Washburn,Joelle Nguyen,
Pool Play,Women's Advanced 4.0+,Pool A,1,Single game,Royalty,angst,Royalty,21,19,,,,,Laurence Vallée,Katie Pierson,,Sarah Allen,Kalin Morgan,
Pool Play,Women's Advanced 4.0+,Pool B,1,Single game,Space Monkeys 🚀🐒,Cheesin,Space Monkeys 🚀🐒,21,3,,,,,Rafaela Bastos,Stef Ding,,Bel Belvedere,Amanda Jamieson,
Pool Play,Women's Advanced 4.0+,Pool B,1,Single game,Phan/Raber,Blind Date,Phan/Raber,25,23,,,,,Delanie Raber,Katheleen Phan,,Antonia Dreiling,Katrina Gabriella,
Pool Play,Women's Advanced 4.0+,Pool C,1,Single game,Ruach,Your Mom,Ruach,21,4,,,,,Bekah Smith,Julia Brochu,,Anna Lucas,Alyssa Drain,
Pool Play,Women's Advanced 4.0+,Pool C,1,Single game,Loopy Juice,Tessa & Lyd,Loopy Juice,24,22,,,,,Lourna Szabanos,Kate B,,Lydia Malone,Tessa White,
Pool Play,Women's Advanced 4.0+,Pool D,1,Single game,THE BOYS,:-D,THE BOYS,21,18,,,,,Jaime Cunningham,Sylvia Dean,,Carina Kuo,Tung Lin,
Pool Play,Women's Advanced 4.0+,Pool D,1,Single game,Sharing is Caring,Juice,Sharing is Caring,21,9,,,,,Meagan Bown,Adrianna Grothause,,Janey Rubin,Rachel Dolan,
Pool Play,Women's Advanced 4.0+,Pool A,2,Single game,"VV Munchkins ",angst,"VV Munchkins ",21,17,,,,,Olivia Jenki,Allie Foster,,Sarah Allen,Kalin Morgan,
Pool Play,Women's Advanced 4.0+,Pool A,2,Single game,Royalty,Tea Time,Royalty,21,19,,,,,Laurence Vallée,Katie Pierson,,Lou Washburn,Joelle Nguyen,
Pool Play,Women's Advanced 4.0+,Pool B,2,Single game,Space Monkeys 🚀🐒,Blind Date,Space Monkeys 🚀🐒,21,17,,,,,Rafaela Bastos,Stef Ding,,Antonia Dreiling,Katrina Gabriella,
Pool Play,Women's Advanced 4.0+,Pool B,2,Single game,Phan/Raber,Cheesin,Phan/Raber,21,18,,,,,Delanie Raber,Katheleen Phan,,Bel Belvedere,Amanda Jamieson,
Pool Play,Women's Advanced 4.0+,Pool C,2,Single game,Ruach,Tessa & Lyd,Ruach,21,13,,,,,Bekah Smith,Julia Brochu,,Lydia Malone,Tessa White,
Pool Play,Women's Advanced 4.0+,Pool C,2,Single game,Loopy Juice,Your Mom,Loopy Juice,22,20,,,,,Lourna Szabanos,Kate B,,Anna Lucas,Alyssa Drain,
Pool Play,Women's Advanced 4.0+,Pool D,2,Single game,THE BOYS,Juice,THE BOYS,21,7,,,,,Jaime Cunningham,Sylvia Dean,,Janey Rubin,Rachel Dolan,
Pool Play,Women's Advanced 4.0+,Pool D,2,Single game,Sharing is Caring,:-D,Sharing is Caring,22,20,,,,,Meagan Bown,Adrianna Grothause,,Carina Kuo,Tung Lin,
